audio_file|text
D:\pro\koice\dataset\wavs\audio0000745.wav|مزیمن لوکن سرکاری نوکری دن یوانچے سوچ سٹھے تکلیف بات نہ بنوال تیمونزے کاہتے معاوضہ حکم انسانی زون پائیوک متبدل بنی
D:\pro\koice\dataset\wavs\audio0000746.wav|وہیں گاو یہ نوکری حاصل سب دن سیدھ ہے کن تم آرام سان روزیت تکرورین حضرت عملی مصیر سب دن کو اعتراف کراندت عمر عبداللہ یقین
D:\pro\koice\dataset\wavs\audio0000747.wav|تمام ٹھر انزراون باپتین مزید کوشش کرنے تمہوں کر سرکر نوکرین ہند آرڈر حاصل کرنے والے نفران باندھ باندھ جی تمکرین دیانہ دری تو چوکستان کم تو واتنہ
D:\pro\koice\dataset\wavs\audio0000748.wav|ون لوکن سہولیہ پاتتل وزیراعلا عمر عبداللہ عمرہیر بچپور سرینگر مولانا انورشا کشمیری رحمت اللہ ہند ناو منصوب کسیر مقصد
D:\pro\koice\dataset\wavs\audio0000749.wav|ویلس کمیونٹی فیسلٹی سینٹرز دس آتموکس پٹائز حضرت بلک اسمبلی ممبر سلمان ساگر خانیارک اسمبلی ممبر علی محمد ساگر راج سبا ممبر گروہن
D:\pro\koice\dataset\wavs\audio0000750.wav|سنگھ ابراہی تو وزیراعلیٰ سن مشیر ناصر اسلام وانیس علاو دوئیم کے حاکم تی موجود وزیراعلیٰ انہوں نے تقریب تقریر کران زیاد کمیونٹی حال اس مجھے نوین
D:\pro\koice\dataset\wavs\audio0000751.wav|پہلے اسمبلی حلقص مزگت سنیتھئی پانچ کمیونٹی حال آسینی اتلو کھاندر چند تقریباً باپت یم استعمال کرتے ہیں
D:\pro\koice\dataset\wavs\audio0000752.wav|خبرن ہن سلسل چو جاری گوڑ چو پیش یہ وقف
D:\pro\koice\dataset\wavs\audio0000753.wav|ہی تو ہوتے ہیں ارادے چٹان سے دل سے ہی تو بنتے ہیں گھر خالی مکان سے اس لئے خائبر سیمنٹ کا سرہ سرہ دل سے بنا ہے
D:\pro\koice\dataset\wavs\audio0000754.wav|سیمنٹ دل سے بناو
D:\pro\koice\dataset\wavs\audio0000755.wav|مائکرو نیوٹرین سے بھرپور دے مکمل گزہ اب سیب ہوں گے مجبور رسیلے ایک سار اور پائیں 18 سے 20
D:\pro\koice\dataset\wavs\audio0000756.wav|پیدا بار کریکیل میکس ایک گریٹ کوالٹی بہتر شیلپ لائف اور یکینی منافع نئے وزیراعلا سورندر چودری انچون موزی سرکار شجموکش
D:\pro\koice\dataset\wavs\audio0000757.wav|مرسمس سنتی ترقی ہندس وادس پر ڈیٹت جویمیاز چیمبر آف کامرس اینڈ انڈسٹریز وابدسی تیکی میٹنگ ہن صدارت کران و انتیمو جے سرکارش ناکار سنتی یونٹ بہال کرنے
D:\pro\koice\dataset\wavs\audio0000758.wav|باپت کوشش کران تا آدھ بار اس مجھے سنتی پالسی نو زوزیت راونی وان نئے وزیرالہان وان سنتی بستین مز موکول ڈانچ فرہمی پر زور دیوان جس سرکار سے سنت کارن
D:\pro\koice\dataset\wavs\audio0000759.wav|پیتھ ممکن سہول از فراہم کرنے چکوشش کران چیپ سیکرٹری اٹل ڈولون ہیس آز جوائمے ایکس میٹنگ اندر جمہو کشمیر اسمز ایل پی جی پیٹرولیم تو دوئی من ضروری چیز انہیز دیسیے بھی
D:\pro\koice\dataset\wavs\audio0000760.wav|سام تیمودیت زخیر اندوزی ناجویز نفع کمہ وانوی آلین تیملاوٹی چیز کن نسمز ملوث نفران خلاف سخت کاروائی کرنے کے دائر
D:\pro\koice\dataset\wavs\audio0000761.wav|چیپ سیکریٹرین کرزل سو ترس پیٹ ایل پی جی تو دوئی من پیٹرولیم چیزن ہز فراہمی ہندس سلسل اسمز آپ سرنی زان کری حاصل تیمو دی جمہو کشمیر کے دور دراز دہ گیر گاٹ علاقہ
D:\pro\koice\dataset\wavs\audio0000762.wav|میں ضروری چیز انہوں نے فرہمی یقینی بناؤنے کے ہدایت پہ اتنے وقت کیا ان سے دوہ پر بند بندپور گریز گومی وقت ہنزن وائر یہاں جائے نہ آئے آز شنمانی ویسی تیم کینی وات
D:\pro\koice\dataset\wavs\audio0000763.wav|ریپ کس لائق بناؤ نسمز مشکل بوتی یہاں چھے بیاروں چھے ویٹ پٹشین تلنش گم در دس نمز تاہم موجود صورتحال نظر تلتایوی چھو آدھ بہال سب دن باپت مزید وقت
D:\pro\koice\dataset\wavs\audio0000764.wav|بکار حکموں چلوکن اپیل کرمز یو تام نواد بحال کرنی تو تام مکرن تم آت پیٹ سفر نیشنل کانفرنس ایک صدر ڈاکٹر فارق عبداللہ چو پنچائی تی تو بلدی تی چو
D:\pro\koice\dataset\wavs\audio0000765.wav|ناؤن باپت پورے تیاری ان پر زوردیوان مونمت زی پارٹی پر زنانن ہزمجوز ریزرویشن بل باپت از کی پٹھے تیاری کریں پارٹی ہیڈکوارٹر سری نگراز ایک استقریب خطاب کراؤں
D:\pro\koice\dataset\wavs\audio0000766.wav|ڈاکٹر فارق عبداللہ زی جمہو کشمیر شو انکین ایک مشکل دور مزبکان تیمن حالات انہوں مقابل باپت سے صرف اتحاد تصبر دیس ممکن آت موقع سپیڈ سمبول راج سبا ممبر
D:\pro\koice\dataset\wavs\audio0000767.wav|چودری محمد رمضان بازیب دپرٹ پارٹی اندس موائیون جنرل سیکریٹری سندھ اہدے کولگائیم سپوداز پی ڈی پی ورکر آن داکھ کنونشن کنونشن اس تقریر
D:\pro\koice\dataset\wavs\audio0000768.wav|رانکور پارٹی صدر محبوب مبتی ایران است امریکہ درمیان جنگ بندی ہندو فاصل کر مقدم تیمونز ایم فاصل سیٹس اپ دن ملک اسمز امنو چوہتا ہموار
D:\pro\koice\dataset\wavs\audio0000769.wav|بڑگائمی کے اسمبلی ممبر آگا سعید منتظر مہدین چھو امریکہ تا ایران از درمیان دونہتن جنگ بندی ہوند خیر مقدم کران ون مجھے ایمی پیش رفت سوید سب دے عالمی سو تریس پر پہ دے سب
D:\pro\koice\dataset\wavs\audio0000770.wav|متنہا و کام تمہیں سے از ایک اس پریس کانفرنس سے خطاب کریں اپنی پارٹی ان سربراہ اللہ تعالی بخاری انچہ جمہو کشمیر کے ان لوگوں صدقات بات شروع کرنے سپرد زور دیوان ون مد زیتی ہیں اس جماعت
D:\pro\koice\dataset\wavs\audio0000771.wav|ہای امن استقام تعاویمی مسل انزراون باپت کوشش جری سرینگرہ از ایک اس پریس کانفرنسی خطاب کران ون الطابو خارین زی وزیر عظم نرندر موڈی
D:\pro\koice\dataset\wavs\audio0000772.wav|وزیر امید شاہ نوز جمہو کشمیر کے نلوکن سید کا دبائی تھی اندواد کرمت تو سواد گس پور کرنی ان تمہوں کر پلیس ویریفیکشن عمل عوام دوست بناونے
D:\pro\koice\dataset\wavs\audio0000773.wav|بان بان ہب قدل سری نگر کے شال قدل علاقہ سمز گئے آج صبح سولی کم کھوڑ کم پانچ مکان نار بوز مکمی لوگوں مختلف گو نار گڑھ آئے کے مکان مزنون
D:\pro\koice\dataset\wavs\audio0000774.wav|ایمپٹس وچھان وچھانی باقی کیاں چن مکان نتام فلیو رن پاکون کی گیس لینڈر فٹنی کین لجنار سہر فائر سروس عملوچ بروقت کاروائی کین آونار مزید فلن نش رکاون
D:\pro\koice\dataset\wavs\audio0000775.wav|اوپر ویٹ منی بس ٹینڈ کافوائر نارکس کے سوائر دات اس مس سطن سوائر گارڈن زبردست نقصان مقامی لوگوں مطابق گاو یا نار روتلے آئے کے گارڈن مس نون
D:\pro\koice\dataset\wavs\audio0000776.wav|یہ مپت دوئی میں گاڑی تیم کے زد اسمز آئی فائر سر ساملووت نار چھوڑاون باپت ویردار چھ جائے تکینسن گرٹن زبردست مشکت پتاو نار چھوڑاون
D:\pro\koice\dataset\wavs\audio0000777.wav|والڈلائپ محکم انچہ مہاجر جانواروں سے گھر کونونی شکار کرن والے انخلاف سخت کونونی کاروائی شروع کرمت ایم مقصد باپت چھ دوہ رات کام کرن والے پنسی کنٹرول روم قائم کرتے ہیں
D:\pro\koice\dataset\wavs\audio0000778.wav|ایلزن محکم ایک ٹیمن جاناوار شکار کرنے اس میں ملوس نفرونی سے شیئر دیسی بندوق زبد کرتے ٹیمن خلاف چے افیار تے درج کرنا آمد
D:\pro\koice\dataset\wavs\audio0000779.wav|نیشنل گرین ٹریبیونل ٹیمن کو راز پلوائیم زل کے قریبہ علاقوں دورت تاہتے ہیں جہاں گھر کونونی کانکنی سید سبدان ماہولیات کے سنوکسان سام پلوائیم ایک ڈپٹی کمیشنر
D:\pro\koice\dataset\wavs\audio0000780.wav|بشارت کوئیوں تتی ہنٹی منکور زادورہ تناو پورا گامن مز متاثر جائے انہوں نے دورت کرک آئیت کین لوکن سویت کات بات لوکو ونٹی مزے گھر کونوں نے کانکنی سوچ موہولیات
D:\pro\koice\dataset\wavs\audio0000781.wav|ذریعہ سرگرمین واریہ نقصان واتان تیمندیت سے کندہنی جگہر کننی کانکنی مضمول و سناپرن خلافی سخت کاروائی کرنے
D:\pro\koice\dataset\wavs\audio0000782.wav|اطلاعات محکم طرف آئے آز مہجور مموریل گورنمنٹ 22 ہر سیکنڈری سکول پلوائی میں مہجور دی کے سلسلس مذاق تقریب منقط کرنے یا دوران تقریر کرن والے کوشش
D:\pro\koice\dataset\wavs\audio0000783.wav|زبان تعد بس نسبت پیر زادہ گلام احمد مہجور سنس خدمت وٹ لائی پروگرام اسم زیز بارتیہ داد اسم تلبیلیم تعد بس سیٹ وائی بیس تشکسیز تی موجود
D:\pro\koice\dataset\wavs\audio0000784.wav|نیشنل کانفرنس ایک صدر ڈاکٹر فارق عبداللہ نے یوم میں مہجور اس پر پنیس پرگاہ مسمو شہری کشمیر اس خراجے کی عدد پیش کر آمد زیتی مو کر پن پور ورس وطن کے مو
D:\pro\koice\dataset\wavs\audio0000785.wav|بابت کورسر جزبس، وطبو دین بابت واقف سوکاستک ویٹرنری سائنسز اینڈ آئیمل ہزبنڈری شوہامہ کیمپس طرف آواز
D:\pro\koice\dataset\wavs\audio0000786.wav|گوزران بٹکوٹ پہلگام آق بیدری کیمپ منعقد کرنج صدارت یونیورسٹی ہنس ڈائریکٹر ایکسٹینشن پروفیرسر رائیہنہ کنٹنٹ کر آتموکس پر
D:\pro\koice\dataset\wavs\audio0000787.wav|کر تقریر کرنے والے مقامی چو چار وائن رشت راوٹی علاو قبائلی عابدی مزروزگار کے پوشوین وسیلن وطواشر دنک باندھ باندھ پروگرامز دوران آئی چار نام تین پندہاں گم لین مز
D:\pro\koice\dataset\wavs\audio0000788.wav|پندہ کشر چھاوج بگ راؤں یلزن آلپل پنچان کویملین مفد دواتے دیناو بندپوری کولیسن کو راز گورمنٹ ہیر سیکنڈری سکول آرگائم سائبر
D:\pro\koice\dataset\wavs\audio0000789.wav|جاگروتہ بیدری دوہ کے حوالہ آگ پروگرام یمیق مقصد تیل بیلمن توستادن سائیور خطرن تو سوشل میڈیا کے زگر کونی استعمال اس مطلق زان کری فرہم کرنی
D:\pro\koice\dataset\wavs\audio0000790.wav|نیوز پروگرامز دوران گاشت رہے سائبر مہرو پرائیویٹ زانکری رشت کرنے مختلف آن لائن سکنڈلو نش بچنک طریقہ انٹرنیٹ کے سیسی
D:\pro\koice\dataset\wavs\audio0000791.wav|استعمال اس دوران احتیاطی قدم کشمیر کلچر اینڈ سائنس فاؤنڈیشن انکور ٹاکنواری سرینگرہ آئی کے دوچی کانفرنس ان سانس یمیش صدارت کشمیر یونیورسٹی میں
D:\pro\koice\dataset\wavs\audio0000792.wav|صحافت شعبک مدرس پروفیسر ناصر مرزاہن کر کانفرنسی منزل بشیر چراغ تمیرہ جدین احمد تے موجود ہاتھ موقع سپٹائے اشپیری
D:\pro\koice\dataset\wavs\audio0000793.wav|شہر سمرن لول دگ تجاری کرنے تاک مشہر تیار دوران منقط کرنے سوشل فارسٹی ڈیوجن سری نگرہ آز والنٹری میڈیکیئر سوسیٹی تر
D:\pro\koice\dataset\wavs\audio0000794.wav|نگین لیک کنزرویشن کے اتواس و وسی شجرکری مہمت دسلاپ کرنے آتھ موکس پر ڈاکٹر میر محمد قبول خاص مہمان سندریں موجود آتھ موکس پر
